AssetId|ClientAssetID|LocationSGcode FROM FAR
15501|LAN9604130|C05400040000019800000
15501|LAN9604131|C05400040000019500000
15501|LAN9604132|C05400040000018900000
15501|LAN9604133|C05400040000018800000
15501|LAN9604134|C05400040000018500000
15501|LAN9604135|C05400040000013000000
15501|LAN9604136|C05400040000012800000
15501|LAN9604137|C05400040000012500000
15501|LAN9604138|C05400040000013700000
15501|LAN9604139|C05400040000011000000
15501|LAN9604140|C05400040000010800000
15501|LAN9604141|C05400040000020400000
15501|LAN9604950|C05400040000029800000
18601|LAN9604115|C05400050000722400000
18602|LAN9604967|C05400050000722600000
18603|LAN9601545|C05400050000722800000
18604|LAN9602429|C05400050000726100000
18605|LAN9603295|C05400050000726300000
18606|LAN9602430|C05400050000726500000
18607|LAN9604116|C05400050000726700000
18608|LAN9603294|C05400050000727000000
18609|LAN9599073|C05400050000729700000
18610|LAN9599072|C05400050000729900000
18621|LAN9599071|C05400050000484200000
19021|LAN9599792|C01600600000415100000
19021|LAN9601413|C01600600000415200000
15501|LAN9601546|C05400040000006000000
15501|LAN9601547|C05400040000044400000
15501|LAN9601548|C05400040000008300000
15501|LAN9601549|C05400040000030600000
15501|LAN9601550|C05400040000030000000
15501|LAN9601551|C05400040000029700000
15501|LAN9601552|C05400040000029600000
15501|LAN9601553|C05400040000033400000
15501|LAN9601554|C05400040000032700000
15501|LAN9601555|C05400040000016700000
15501|LAN9601556|C05400040000014400000
15501|LAN9601557|C05400040000014200000
15501|LAN9601558|C05400040000014000000
15501|LAN9601559|C05400040000021000000
15501|LAN9601560|C05400040000025700000
15501|LAN9601561|C05400040000025300000
15501|LAN9601562|C05400040000023300000
15501|LAN9601563|C05400040000023200000
15501|LAN9601564|C05400040000017900000
15501|LAN9601565|C05400040000017000000
15501|LAN9601566|C05400040000013300000
15501|LAN9602415|C05400040000026500000
15501|LAN9602416|C05400040000032600000
15501|LAN9602431|C05400040000045100000
15501|LAN9602432|C05400040000044900000
15501|LAN9602433|C05400040000044700000
15501|LAN9602434|C05400040000009800000
15501|LAN9602435|C05400040000007800000
15501|LAN9602436|C05400040000007300000
15501|LAN9602437|C05400040000030700000
15501|LAN9602438|C05400040000038200000
15501|LAN9602439|C05400040000038000000
15501|LAN9602440|C05400040000033000000
15501|LAN9602441|C05400040000016800000
15501|LAN9602442|C05400040000014600000
15501|LAN9602443|C05400040000021900000
15501|LAN9602444|C05400040000021600000
15501|LAN9602445|C05400040000019900000
15501|LAN9602446|C05400040000019100000
15501|LAN9602447|C05400040000019000000
15501|LAN9602448|C05400040000018200000
15501|LAN9602449|C05400040000017300000
15501|LAN9602450|C05400040000012700000
15501|LAN9602451|C05400040000013800000
15501|LAN9602452|C05400040000011500000
15501|LAN9603274|C05400000000001700247
15501|LAN9603277|C05400000000012100000
15501|LAN9603278|C05400000000011700089
15501|LAN9603281|C05400040000044100000
20430|LAN9601362|C01600070004079500000
20432|LAN9600199|C07300010000015400000
20472|LAN9603720|C01600630005701600000
20581|LAN9599337|C07500030000035200000
20581|LAN9601825|C07500030000035100000
20589|LAN9599524|C01600240000730900000
20595|LAN9599151|C02700010000022400000
20608|LAN9600836|C03900050000288400000
20646|LAN9600198|C07300080000739800000
20651|LAN9603073|C01600070008338100000
20655|LAN9600546|C01600380000067800000
2126|LAN9602603|C07500010000060200000
2126|LAN9603454|C07500010000056500000
18521|LAN9601637|C04300000000011300024
20104|LAN9601616|C02700020002102600000
20104|LAN9601617|C02700020002101900000
20104|LAN9602498|C02700020002102900000
20104|LAN9603350|C02700020002102800000
20105|LAN9601583|C06400030000414500000
5684|LAN9602576|C03900080000054200000
5690|LAN9603548|C04600040000006500000
5715|LAN9599915|C05400040000077500000
5719|LAN9604592|C01600480000015400000
5722|LAN9600747|C05400030000011000000
5726|LAN9598706|C06700200000020200000
5726|LAN9598707|C06700200000019800000
5726|LAN9598727|C06700200000024200000
5726|LAN9598728|C06700200000020600000
5726|LAN9599574|C06700200000020300000
5726|LAN9599575|C06700200000018000000
5726|LAN9599588|C06700200000020500000
5726|LAN9600400|C06700200000019900000
5726|LAN9600405|C06700200000018200000
5726|LAN9600406|C06700200000017800000
5726|LAN9600407|C06700200000017600000
5726|LAN9600426|C06700200000024700000
5726|LAN9600430|C06700200000020400000
5726|LAN9601225|C06700200000019400000
5726|LAN9601228|C06700200000017500000
17561|LAN9603987|C01600340000477300000
17581|LAN9602297|C01600340000409900000
12175|LAN9604481|C05800090000003300000
12175|LAN9604482|C05800090000002800000
12201|LAN9604868|C01600070012469000000
12202|LAN9603218|C01600090000001800000
12203|LAN9600690|C01600090000008500000
12208|LAN9602336|C01600110000303500000
12393|LAN9603660|C01600000000069500000
12411|LAN9599000|C01600070008437000000
12451|LAN9602789|C01300000000057300000
12651|LAN9605183|C06100000000002200008
12731|LAN9600793|C07300030000041700000
12791|LAN9602817|C05800060000131300000
13031|LAN9599362|C05800000000028200000
13091|LAN9600924|C05100040000197300000
13611|LAN9604024|C01600070002830400000
13612|LAN9600688|C01600070002830600000
13613|LAN9599849|C01600070002830700000
13614|LAN9604023|C01600070002830800000
13615|LAN9600687|C01600070002830900000
13616|LAN9603219|C01600070002831000000
13617|LAN9604870|C01600070002831100000
13911|LAN9602396|C04200000000006100000
13911|LAN9602397|C04200000000006400000
13911|LAN9603266|C04200000000006200000
13911|LAN9604083|C04200000000006500001
13911|LAN9604937|C04200000000006300000
13991|LAN9603279|C05400000000004600000
15501|LAN9599936|C05400040000036400000
15501|LAN9599937|C05400040000034400000
15501|LAN9599938|C05400040000015700000
15501|LAN9599939|C05400040000015500000
15501|LAN9599940|C05400040000014700000
15501|LAN9599941|C05400040000020600000
15501|LAN9599942|C05400040000020300000
15501|LAN9599943|C05400040000020100000
15501|LAN9599944|C05400040000019700000
15501|LAN9599945|C05400040000018700000
15501|LAN9599946|C05400040000017200000
15501|LAN9599947|C05400040000012400000
15501|LAN9599948|C05400040000012200000
15501|LAN9599949|C05400040000013600000
15501|LAN9599950|C05400040000011300000
15501|LAN9599951|C05400040000010500000
15501|LAN9599952|C05400040000010200000
15501|LAN9599955|C05400040000022100000
15501|LAN9600743|C05400040000020800000
15501|LAN9600744|C05400040000013500000
15501|LAN9600755|C05400040000045700000
15501|LAN9600756|C05400040000045000000
15501|LAN9600757|C05400040000009700000
15501|LAN9600758|C05400040000030300000
15501|LAN9600759|C05400040000030200000
15501|LAN9600760|C05400040000025800000
15501|LAN9600761|C05400040000037800000
15501|LAN9600762|C05400040000034600000
15501|LAN9600763|C05400040000034300000
15501|LAN9600764|C05400040000034000000
15501|LAN9600765|C05400040000033700000
15501|LAN9600766|C05400040000021500000
15501|LAN9600767|C05400040000021100000
15501|LAN9600768|C05400040000020500000
15501|LAN9600769|C05400040000019400000
15501|LAN9600770|C05400040000018600000
15501|LAN9600771|C05400040000017800000
15501|LAN9600772|C05400040000017400000
15501|LAN9600773|C05400040000012100000
15501|LAN9600774|C05400040000013900000
15501|LAN9600775|C05400040000013400000
15501|LAN9600776|C05400040000011100000
15501|LAN9600777|C05400040000010700000
15501|LAN9600778|C05400040000010400000
15501|LAN9600779|C05400040000010000000
15501|LAN9600780|C05400040000022000000
15501|LAN9601525|C05400000000012000002
15501|LAN9601526|C05400000000012000000
15501|LAN9601529|C05400040000043200000
21000|LAN9600791|C06400030000414500000
1807|LAN9602291|C01600070008165700000
1807|LAN9603169|C01600070008166800000
1807|LAN9603170|C01600070008166600000
1807|LAN9603977|C01600070008165900000
18101|LAN9603362|C04300000000015400005
18101|LAN9604193|C04300000000015400004
18261|LAN9603153|C01600070017281400000
15501|LAN9599060|C05400040000035900000
15501|LAN9599062|C05400040000018000000
15501|LAN9599075|C05400040000044200000
15501|LAN9599076|C05400040000044000000
15501|LAN9599077|C05400040000009200000
15501|LAN9599078|C05400040000030100000
15501|LAN9599079|C05400040000042500000
15501|LAN9599080|C05400040000041600000
15501|LAN9599081|C05400040000036000000
15501|LAN9599082|C05400040000035700000
15501|LAN9599083|C05400040000035400000
15501|LAN9599084|C05400040000035200000
15501|LAN9599085|C05400040000034800000
15501|LAN9599086|C05400040000034700000
15501|LAN9599087|C05400040000033900000
15501|LAN9599088|C05400040000033600000
15501|LAN9599089|C05400040000033500000
15501|LAN9599090|C05400040000032900000
15501|LAN9599091|C05400040000032800000
15501|LAN9599092|C05400040000015900000
15501|LAN9599093|C05400040000015800000
15501|LAN9599094|C05400040000025200000
15501|LAN9599095|C05400040000024700000
15501|LAN9599096|C05400040000023400000
15501|LAN9599097|C05400040000018400000
15501|LAN9599098|C05400040000017100000
15501|LAN9599099|C05400040000012300000
15501|LAN9599100|C05400040000011900000
15501|LAN9599101|C05400040000011800000
15501|LAN9599102|C05400040000011400000
15501|LAN9599103|C05400040000010300000
15501|LAN9599909|C05400040000039700000
15501|LAN9599929|C05400040000007100000
15501|LAN9599930|C05400040000006900000
15501|LAN9599931|C05400040000043900000
15501|LAN9599932|C05400040000032500000
15501|LAN9599933|C05400040000025900000
15501|LAN9599934|C05400040000043800000
15501|LAN9599935|C05400040000036500000
1736|LAN9603614|C01100000000002100002
17381|LAN9602296|C01600420000203800000
17421|LAN9599802|C01600020000384700000
17461|LAN9602295|C01600020000369700000
17501|LAN9598974|C01600340000477200000
17501|LAN9603189|C01600340000477000000
17501|LAN9603995|C01600340000477100000
17942|LAN9602365|C01600070016966400000
17942|LAN9602366|C01600070016966300000
17942|LAN9602367|C01600070016965900000
17942|LAN9602368|C01600070016965500000
17942|LAN9603244|C01600070016979800000
17942|LAN9603246|C01600070016967100000
17942|LAN9603248|C01600070016965800000
17942|LAN9604048|C01600070017056700000
17942|LAN9604049|C01600070016967000000
17942|LAN9604050|C01600070016966900000
17942|LAN9604053|C01600070016392400000
17942|LAN9604054|C01600070016392000000
17942|LAN9604055|C01600070002126100000
17942|LAN9604907|C01600070016979700000
17942|LAN9604911|C01600070002126800000
17943|LAN9599023|C06700070000004400000
17943|LAN9599875|C06700070000003700000
17943|LAN9600709|C06700070000004300000
17943|LAN9601389|C06700070000004500000
17943|LAN9602360|C06700070000004600000
17943|LAN9603245|C06700070000004700000
17943|LAN9604046|C06700070000004200000
17943|LAN9604047|C06700070000001300000
18001|LAN9603547|C04600000000043300009
18061|LAN9601485|C06700040000305700000
18061|LAN9604051|C06700040000491500000
1807|LAN9601426|C01600070008166700000
20627|LAN9598616|C01600000000000200000
20627|LAN9599451|C04600000000097800003
20627|LAN9599452|C04600000000097800002
20627|LAN9599453|C04600000000097700001
20627|LAN9600296|C01600000000001700001
20627|LAN9600297|C01600000000000300000
20627|LAN9601113|C04600000000072100001
20627|LAN9601946|C01600000000003200009
20627|LAN9603664|C04600000000097700000
20631|LAN9599706|C01600070009122100000
20631|LAN9602216|C01600070009121400000
20631|LAN9603893|C01600070009122000000
20631|LAN9603894|C01600070009121300000
20631|LAN9603895|C01600070009121200000
20634|LAN9602469|C07300030000325600000
20638|LAN9603890|C06700210000029300000
20639|LAN9601345|C01600070011319000000
20642|LAN9603474|C05100110000622700000
20643|LAN9603888|C01600340003736000000
20644|LAN9605118|C05500000000048600022
20647|LAN9601632|C07800080000017500000
20647|LAN9602516|C07800080000017700000
20647|LAN9605045|C07800080000017600000
20657|LAN9603072|C01600130000377700000
20668|LAN9602206|C01600590000011300000
3273|LAN9600883|C04300000000026300002
3273|LAN9600884|C04300000000026000000
3273|LAN9600885|C04300000000017700001
3273|LAN9601702|C04300000000026300001
3273|LAN9601703|C04300000000026000001
3273|LAN9601704|C04300000000026500000
3273|LAN9601705|C04300000000026400000
3273|LAN9602582|C04300000000026200001
3273|LAN9602583|C04300000000017700004
3273|LAN9603427|C04300000000026100001
3273|LAN9603428|C04300000000026300003
3273|LAN9603429|C04300000000017600000
3273|LAN9604257|C04300000000026200000
3273|LAN9604258|C04300000000025900003
3273|LAN9604259|C04300000000014100002
3273|LAN9605112|C04300000000017500000
3273|LAN9605113|C04300000000016700000
3275|LAN9600148|C06100030000083900000
3279|LAN9599919|C05400050000395300000
3282|LAN9600899|C05500080001438700000
3282|LAN9601720|C05500080000320400000
3284|LAN9598593|C05800000000003000002
3284|LAN9598594|C05800000000002900002
3284|LAN9600267|C05800000000002900003
3288|LAN9601914|C07500000000001700003
3346|LAN9600158|C06700000000003700003
3346|LAN9605201|C06700000000003500002
3346|LAN9605202|C06700000000003000001
3347|LAN9601868|C04600000000047700001
3354|LAN9600415|C01600190001121600000
3354|LAN9600416|C01600190001121500000
3354|LAN9604602|C01600190001121700000
20584|LAN9599692|C01600700000788700000
20584|LAN9602196|C01600700000789300000
20587|LAN9601784|C08500040001181000000
20592|LAN9599131|C02700000000020400003
20594|LAN9605117|C05500000000000200001
20595|LAN9605031|C02700010000022700000
20596|LAN9604367|C01900020000076600000
20597|LAN9600811|C07700040000055000000
20604|LAN9601945|C01600000000021200031
20610|LAN9603568|C07300080000216100000
20614|LAN9603448|C05500080000256800000
20615|LAN9604144|C05400050000135500000
20617|LAN9604331|C08500040000246900000
20619|LAN9599708|C01600020002568600000
20620|LAN9603082|C01600190000523000000
20621|LAN9601932|C05800010000018000000
17901|LAN9599881|C01600500000006100000
17902|LAN9598615|C06700070000006400000
17902|LAN9600304|C06700000000097500001
17902|LAN9601116|C06700070000006300000
17902|LAN9601119|C06700000000010100004
17902|LAN9602833|C06700000000093600059
17902|LAN9602834|C06700000000078200012
17902|LAN9604487|C06700220001442400000
17902|LAN9604489|C06700070000006500000
17921|LAN9605143|C05500080000320300000
17922|LAN9601492|C01600360000628500000
17922|LAN9604496|C01600000000024500054
17942|LAN9598619|C01600000000039500039
17942|LAN9599024|C01600070016966600000
17942|LAN9599876|C01600070016979500000
17942|LAN9599877|C01600070016979400000
17942|LAN9599882|C01600070016966100000
17942|LAN9599883|C01600070016392600000
17942|LAN9599884|C01600070016392500000
17942|LAN9600305|C01600020004119800000
17942|LAN9600710|C01600070016966700000
17942|LAN9600712|C01600070016965600000
17942|LAN9601120|C01600000000031900010
17942|LAN9601481|C01600070016979900000
17942|LAN9601482|C01600070016979600000
17942|LAN9601483|C01600070016966800000
17942|LAN9601484|C01600070016966500000
17942|LAN9601487|C01600070016392100000
17942|LAN9601488|C01600070016966200000
17942|LAN9601489|C01600070016966000000
17942|LAN9601490|C01600070016965700000
17942|LAN9602361|C01600070016967200000
17942|LAN9602363|C01600070016392300000
3241|LAN9599313|C06700000000007400029
3242|LAN9599234|C05500000000072700010
3244|LAN9601058|C00900010000832700000
3245|LAN9601629|C07800080000016300000
3246|LAN9605043|C07800080000005300000
3250|LAN9600839|C01300000000073100001
3250|LAN9600840|C01300000000066500000
3250|LAN9603380|C01300000000066600002
3250|LAN9604212|C01300000000066700003
3255|LAN9603787|C01600070009617400000
3256|LAN9601249|C01600070009594800000
3257|LAN9604626|C01600070001798400000
3258|LAN9598597|C05800070000164700000
3259|LAN9602710|C04600140000510100000
3261|LAN9603581|C02000020000056200000
3266|LAN9604184|C07800030000013000000
3267|LAN9600976|C05500030000005900000
3273|LAN9599233|C04300000000017700002
3273|LAN9600065|C04300000000026100000
3273|LAN9600066|C04300000000026300004
3273|LAN9600067|C04300000000017700003
19941|LAN9600102|C05500100001468900000
19961|LAN9601708|C05500000000014400002
1998|LAN9598925|C01600020000639100000
20438|LAN9599976|C07300030000034300000
20438|LAN9604155|C07300030000034200000
20476|LAN9601826|C01900010000238400000
20575|LAN9603687|C01600070005721800000
20580|LAN9599694|C01600070009582600000
20583|LAN9599927|C05400030000012500000
3168|LAN9603566|C07300080000264500000
3168|LAN9603567|C07300080000264300000
3186|LAN9600086|C05500100000473200000
3186|LAN9600087|C05500100000016900000
3206|LAN9599259|C05100070000299600000
3206|LAN9600111|C05100070000305500000
3206|LAN9600112|C05100070000299500000
3206|LAN9600919|C05100070000416400000
3206|LAN9600920|C05100070000306000000
3206|LAN9600921|C05100070000299400000
3206|LAN9601745|C05100070000305900000
3206|LAN9601746|C05100070000305200000
3206|LAN9601747|C05100070000305100000
3206|LAN9601748|C05100070000303300000
3206|LAN9601749|C05100070000303200000
3206|LAN9602616|C05100070000305700000
3206|LAN9602617|C05100070000303400000
3206|LAN9603467|C05100070000305400000
3206|LAN9603468|C05100070000305300000
3206|LAN9603469|C05100070000305000000
3206|LAN9603470|C05100070000300500000
3206|LAN9603471|C05100070000299300000
3206|LAN9604295|C05100070000305800000
3206|LAN9604296|C05100070000303500000
3206|LAN9605148|C05100070000305600000
3206|LAN9605149|C05100070000304700000
3206|LAN9605150|C05100070000304600000
3206|LAN9605151|C05100070001092500000
6745|LAN9603286|C05400040000178900000
6746|LAN9599913|C05400040000179600000
6748|LAN9604101|C05400040000179700000
6749|LAN9604952|C05400040000179800000
6750|LAN9603285|C05400040000179900000
6751|LAN9601531|C05400040000180000000
6752|LAN9600746|C05400040000180100000
6753|LAN9599064|C05400040000180200000
6754|LAN9604100|C05400040000180300000
6755|LAN9603284|C05400040000180400000
6756|LAN9599063|C05400040000180500000
6757|LAN9601530|C05400040000180600000
6761|LAN9601789|C06100000000017800031
6780|LAN9598595|C05800080000038900000
6805|LAN9601919|C05800010000020100000
6817|LAN9602520|C07800030000002400000
6840|LAN9603590|C04600100000371200000
6868|LAN9604181|C07800000000029200330
6886|LAN9604553|C06700230000839000000
6890|LAN9605230|C04600140000347600000
6905|LAN9604470|C05800060000108300000
7030|LAN9599531|C01600070010953300000
7031|LAN9601182|C01600190003101300000
7051|LAN9600129|C08500040000561200000
7064|LAN9604549|C01600130000239500000
7066|LAN9598667|C01600070011062900000
7066|LAN9600353|C01600070014598000000
7068|LAN9600128|C08500040000339200000
7074|LAN9599530|C01600110000311000000
7075|LAN9604548|C01600110000174200000
7103|LAN9604547|C01600350004758500000
7105|LAN9601964|C06700280000015900000
7107|LAN9601181|C01600020001703000000
7111|LAN9600365|C06700040000363300000
7114|LAN9598627|C01600160000277200000
7126|LAN9602031|C01600340000779400000
6351|LAN9601219|C01600220001074600000
6372|LAN9604410|C02000020000271400000
6373|LAN9604159|C11800000000038800001
6388|LAN9599244|C05500080000581800000
6391|LAN9604270|C05500080000593600000
6392|LAN9602594|C05500080000608100000
6399|LAN9603438|C05500080001635200000
6419|LAN9599329|C06700000000107700000
6431|LAN9602630|C08500030000024500000
6433|LAN9604313|C08500040000402700000
6460|LAN9599354|C05500000000122000005
6460|LAN9604388|C05500000000122000007
6462|LAN9602341|C01600040000023800000
6464|LAN9604883|C01600070009745500000
6519|LAN9599450|C06700000000138100000
6543|LAN9604261|C05500000000090400001
6546|LAN9604305|C08500000000018900000
6561|LAN9602706|C04600070000076000000
6606|LAN9601819|C01900000000034300003
6631|LAN9599124|C06400060000069200000
6633|LAN9604251|C03900080000319700000
6635|LAN9602575|C03900080000320000000
6637|LAN9600059|C03900080000320100000
6638|LAN9602574|C03900080000330800000
6639|LAN9603423|C03900080000330900000
6645|LAN9600838|C03900050000288500000
6650|LAN9599258|C05100070000709800000
6655|LAN9600104|C05100040000242000000
6685|LAN9599134|C02700020000420000000
6695|LAN9600912|C02700060000077300000
6698|LAN9605022|C02700020000697900000
6719|LAN9599112|C06400000000020000000
6719|LAN9602460|C06400000000020100000
6733|LAN9599123|C06400040000021900000
6737|LAN9599911|C05400040000178100000
6738|LAN9599910|C05400040000178200000
6739|LAN9604099|C05400040000178300000
6740|LAN9604954|C05400040000178400000
6741|LAN9599914|C05400040000178500000
6742|LAN9604102|C05400040000178600000
6743|LAN9604953|C05400040000178700000
6744|LAN9601532|C05400040000178800000
20428|LAN9602428|C05400050000354200000
20433|LAN9600070|C05500000000005600020
20433|LAN9601707|C05500000000005600018
20435|LAN9604264|C05500000000008300030
20435|LAN9605120|C05500000000008300031
20436|LAN9600167|C06700380000020700000
2966|LAN9601252|C01600070009491400000
2966|LAN9602089|C01600070009491500000
2966|LAN9604628|C01600070009491200000
2969|LAN9601250|C01600480000018700000
2969|LAN9602966|C01600480000018600000
2976|LAN9601043|C02000040000017400000
2989|LAN9602965|C06700040000131800000
2989|LAN9603788|C06700040000303900000
2990|LAN9599111|C07300000000048400007
2996|LAN9598561|C05200010000040400000
2998|LAN9599057|C05400000000016400010
2998|LAN9599918|C05400050000016400000
2998|LAN9600742|C05400000000014100040
2998|LAN9601523|C05400000000016400005
2998|LAN9601524|C05400000000014100038
2998|LAN9602409|C05400000000014100037
2998|LAN9603276|C05400000000014100036
2998|LAN9604092|C05400000000016400003
2998|LAN9604093|C05400000000014100095
2998|LAN9604947|C05400000000016600001
2998|LAN9604948|C05400000000016400011
3001|LAN9604340|C06100030000060900000
3011|LAN9604316|C08500040000361100000
3011|LAN9604319|C08500040000026700000
3015|LAN9603358|C07800090000122300000
3017|LAN9602677|C06700000000002600005
3026|LAN9598629|C01600420000636200000
3026|LAN9601261|C01600420000636100000
3026|LAN9602973|C01600420000634800000
3028|LAN9602970|C01600650000178200000
30330|LAN9599963|C06400000000015200000
30349|LAN9600119|C01300000000018400001
30349|LAN9601754|C01300000000018400000
30349|LAN9603476|C01300000000018500000
7139|LAN9598679|C01600200000150900000
7882|LAN9601196|C01600670000764000000
8022|LAN9599241|C05500080001438500000
8102|LAN9598678|C01600110000351000000
8142|LAN9600350|C01600700000988100000
8142|LAN9600351|C01600700000044200000
8142|LAN9600352|C01600700000043000000
8142|LAN9601179|C01600700000619300000
8142|LAN9602014|C01600700000619400000
8162|LAN9602029|C01600340000714300000
8183|LAN9599449|C06700000000093600066
8262|LAN9601967|C06700040000363100000
8265|LAN9602840|C01600160000170000000
8462|LAN9599536|C01600070002830200000
8462|LAN9599537|C01600070002830000000
8462|LAN9600364|C01600070002830300000
8462|LAN9601195|C01600070002829700000
8462|LAN9602028|C01600070002829900000
8462|LAN9603719|C01600070002829800000
8462|LAN9604564|C01600070002830100000
8524|LAN9602897|C01600110000158800000
8583|LAN9601193|C01600020001398800000
8723|LAN9599004|C01600650000012600000
8743|LAN9598677|C01600070010121300000
8823|LAN9598676|C01600020000819400000
8824|LAN9603717|C01600340000727700000
8963|LAN9602590|C05500080000784500000
8964|LAN9600892|C05500080001393200000
8965|LAN9601713|C05500100000404400000
9163|LAN9604081|C04200000000007400000
9283|LAN9604560|C01600340000219700000
3857|LAN9603753|C01600520000009100000
3857|LAN9604596|C01600520000009600000
3857|LAN9604597|C01600520000009000000
5469|LAN9602487|C02700020002580900000
5483|LAN9600424|C01600070000339200000
5483|LAN9602075|C01600070000339600000
5483|LAN9602076|C01600070000339500000
5483|LAN9602077|C01600070000339100000
5483|LAN9602078|C01600070000339000000
5483|LAN9602945|C01600070000340200000
5483|LAN9602951|C01600070000339300000
5483|LAN9602952|C01600070000338900000
5483|LAN9603752|C01600070000338800000
5483|LAN9603766|C01600070000339700000
5483|LAN9604611|C01600070000339400000
245598|LAN9602346|C01600340001078000000
245599|LAN9604036|C01600070002120800000
6115|LAN9598634|C01600070001970000000
6115|LAN9601972|C01600070002057700000
6126|LAN9604312|C08500040000670500000
6128|LAN9601824|C01900010000152000000
6129|LAN9600173|C01900010000239500000
6148|LAN9601924|C05800070000136800000
6165|LAN9600398|C01600630000081000000
6172|LAN9598703|C01600470000086300000
6172|LAN9600395|C01600470000086400000
6172|LAN9602054|C01600470000088900000
6173|LAN9603229|C01600420000769100000
6181|LAN9602005|C01600070010155300000
6204|LAN9602920|C01600150000301700000
6225|LAN9601517|C04200020000011300000
6225|LAN9603270|C04200020000001000000
6225|LAN9604943|C04200020000001400000
6320|LAN9601516|C04200010000053700000
6325|LAN9598545|C04600080000115100000
6325|LAN9599373|C04600080000115000000
6332|LAN9602039|C01600070000350200000
6332|LAN9603732|C01600070000350400000
6343|LAN9602038|C01600340000718300000
2165|LAN9602726|C04600110000050300000
2165|LAN9603562|C04600110000000700000
2924|LAN9604633|C01600070017631000000
2952|LAN9600236|C00900010000000700000
2953|LAN9599266|C06500000000004000008
2953|LAN9599267|C06500000000016300006
2953|LAN9599268|C06500000000013100000
2953|LAN9600123|C06500000000013500046
2953|LAN9601758|C06500000000013500032
2953|LAN9601759|C06500000000016300005
2953|LAN9602629|C06500000000016300000
2953|LAN9603480|C06500000000013500005
2953|LAN9604306|C06500000000013500037
2953|LAN9604307|C06500000000013500031
2955|LAN9599314|C06700000000098600000
2955|LAN9599315|C06700000000098500000
2955|LAN9601807|C06700000000016200000
2955|LAN9603517|C06700000000016200001
2955|LAN9605203|C06700000000016200002
2956|LAN9604345|C06700000000006200000
2958|LAN9598740|C01600190000950600000
2959|LAN9598575|C01300000000018600005
2959|LAN9598576|C01300000000018400006
2959|LAN9599409|C01300000000018600000
2959|LAN9599410|C01300000000018400007
2959|LAN9599411|C01300000000018400002
2959|LAN9601084|C01300000000018400003
2961|LAN9598736|C01600390000315400000
2961|LAN9598737|C01600390000291700000
2966|LAN9598735|C01600070009491300000
2966|LAN9600437|C01600070009491600000
6069|LAN9600294|C01600000000054400001
6073|LAN9599564|C01600420000755900000
6073|LAN9600386|C01600420000755800000
6073|LAN9604583|C01600420000754400000
6102|LAN9598682|C01600190001121800000
6102|LAN9598683|C01600190001110800000
6102|LAN9598689|C01600190001109400000
6102|LAN9598690|C01600190001107500000
6102|LAN9599552|C01600190001108900000
6102|LAN9599553|C01600190001108600000
6102|LAN9599554|C01600190001108400000
6102|LAN9599557|C01600190001108200000
6102|LAN9599558|C01600190001108100000
6102|LAN9600374|C01600190001110000000
6102|LAN9600375|C01600190001109500000
6102|LAN9600378|C01600190001109100000
6102|LAN9600379|C01600190001108700000
6102|LAN9600383|C01600190001108300000
6102|LAN9601202|C01600190001110700000
6102|LAN9601203|C01600190001110300000
6102|LAN9601206|C01600190001110100000
6102|LAN9601212|C01600190001107700000
6102|LAN9602034|C01600190001110400000
6102|LAN9602040|C01600190001108000000
6102|LAN9602904|C01600190001110600000
6102|LAN9602905|C01600190001110500000
6102|LAN9602908|C01600190001109700000
6102|LAN9602909|C01600190001109600000
6102|LAN9602912|C01600190001108800000
6102|LAN9603726|C01600190001109800000
6102|LAN9603728|C01600190001109000000
6102|LAN9603729|C01600190001108500000
6102|LAN9603734|C01600190001107600000
6102|LAN9604569|C01600190001110200000
6102|LAN9604575|C01600190001109300000
6102|LAN9604579|C01600190001107900000
6102|LAN9604581|C01600190001107400000
2907|LAN9602639|C08500040000264500000
2908|LAN9600817|C02700020000317900000
2908|LAN9605034|C02700020000815300000
2909|LAN9603421|C03900000000045400000
2914|LAN9602680|C06700220001220200000
6001|LAN9599227|C03900070000037900000
6011|LAN9599243|C05500080000147900000
6011|LAN9600081|C05500080000104500000
6011|LAN9602592|C05500080000426300000
6011|LAN9602593|C05500080001728900000
6011|LAN9605128|C05500080000320500000
6014|LAN9601715|C05500080000932200000
6023|LAN9598556|C00900000000012400000
6027|LAN9599274|C08500040000232100000
6032|LAN9602636|C08500040000487100000
6035|LAN9604269|C05500100000068700000
6037|LAN9603453|C05500100000224600000
6038|LAN9601579|C06400030000228100000
6048|LAN9600960|C06100000000020600000
6052|LAN9599567|C01600510000142400000
6064|LAN9599477|C01600420001084100000
6064|LAN9599566|C01600420001470400000
6064|LAN9602051|C01600420001472900000
6067|LAN9602050|C01600420000113300000
245911|LAN9602891|C01600200001157500000
245850|LAN9598672|C01600660000026800000
245850|LAN9598673|C01600660000026600000
245850|LAN9598674|C01600660000025400000
245850|LAN9599533|C01600660000026900000
245850|LAN9599539|C01600660000027000000
245850|LAN9600356|C01600660000025800000
245850|LAN9600357|C01600660000025300000
245850|LAN9600358|C01600660000025200000
245850|LAN9600359|C01600660000025100000
245850|LAN9600360|C01600660000024900000
245850|LAN9601184|C01600660000026700000
245850|LAN9601185|C01600660000025900000
245850|LAN9601186|C01600660000024500000
245850|LAN9602020|C01600660000026400000
245850|LAN9602021|C01600660000026100000
245850|LAN9602022|C01600660000025600000
245850|LAN9602889|C01600660000026000000
